MachineID,Date,Failure,RepairType,DowntimeHours
23,01/01/2025,Y,Minor,1.27
67,01/01/2025,N,Minor,6.36
36,2025-02-03,Y,Minor,17.45
17,2025-01-10,N,Major,1.76
28,2025-01-25,Y,Minor,2.41
7,01/01/2025,Y,Major,0.7
53,2025-01-03,N,Minor,0.06
11,2025-01-16,N,Minor,2.62
40,01/03/2025,N,,1.33
43,2025-02-23,Y,Major,2.56
42,2025-01-01,N,Major,2.78
97,2025-02-05,N,Major,6.53
37,2025-02-06,N,Major,8.68
31,02/09/2025,N,Major,10.55
31,2025-01-26,N,Minor,5.76
54,2025-01-02,N,Major,11.71
75,2025-01-16,N,Minor,8.25
54,2025-02-08,N,Minor,3.98
76,01/13/2025,Y,Minor,1.14
44,03/08/2025,N,Minor,0.52
29,01/23/2025,Y,Major,0.98
84,2025-02-06,N,Minor,3.78
21,2025-01-16,N,Major,3.44
57,01/30/2025,Y,Minor,1.16
55,2025-01-21,Y,Major,15.93
65,2025-01-30,Y,Minor,11.88
42,2025-01-07,N,Minor,8.61
70,2025-01-20,Y,Major,9.99
29,01/31/2025,Y,,6.26
94,2025-01-20,Y,Minor,5.91
7,2025-01-13,N,Minor,2.46
92,2025-03-03,Y,Major,2.76
22,2025-06-03,N,Major,2.79
6,2025-01-04,Y,Minor,0.22
43,02/28/2025,Y,Minor,3.58
10,2025-02-17,Y,Major,19.97
88,2025-03-12,N,Major,1.29
85,2025-01-12,N,Major,3.23
84,2025-01-15,Y,Minor,1.39
34,2025-01-25,N,Major,0.86
65,2025-02-19,N,Major,3.34
69,01/11/2025,Y,Minor,4.85
81,2025-01-19,N,Major,3.36
30,2025-01-23,N,Major,1.01
64,2025-02-08,N,Minor,9.01
20,2025-01-03,Y,Major,1.17
70,03/02/2025,Y,Major,0.87
61,02/09/2025,Y,Major,1.9
63,2025-01-13,N,Minor,5.57
66,01/25/2025,Y,Major,1.28
42,2025-03-12,N,Major,4.41
46,2025-02-03,N,Minor,2.18
51,2025-01-08,N,Minor,4.96
50,2025-01-10,N,Minor,2.38
78,2025-01-02,N,Minor,0.28
23,01/02/2025,N,Major,0.07
33,01/15/2025,N,Minor,1.55
42,02/02/2025,Y,Minor,4.84
54,2025-01-28,Y,Major,4.65
10,2025-01-03,Y,Minor,4.11
73,2025-01-10,Y,Major,2.17
56,2025-01-07,N,Minor,7.47
100,2025-01-23,Y,Minor,8.24
2,03/03/2025,Y,Minor,8.06
25,2025-01-23,N,Minor,4.37
71,2025-01-09,N,Major,6.95
35,2025-02-14,N,Major,4.29
5,2025-01-08,Y,Major,1.99
70,02/11/2025,Y,Major,3.19
32,2025-03-14,N,Minor,1.78
77,2025-05-22,Y,Major,6.67
63,02/27/2025,N,,6.18
28,2025-03-21,N,Minor,1.25
6,2025-02-04,Y,Minor,1.99
26,2025-03-09,Y,,4.76
12,2025-01-18,N,Major,7.23
97,01/04/2025,Y,Minor,2.14
96,2025-01-06,Y,Minor,2.04
63,2025-03-04,Y,Major,0.84
85,01/07/2025,Y,Major,5.09
86,01/08/2025,Y,Major,2.57
27,2025-01-25,Y,Minor,3.47
45,2025-04-06,N,Major,0.21
92,2025-02-19,Y,Minor,6.58
68,2025-01-12,Y,Major,1.29
78,01/14/2025,N,Minor,0.6
36,2025-02-22,N,Minor,2.48
25,2025-01-17,Y,Major,0.62
12,2025-02-16,Y,Major,1.58
47,2025-01-01,Y,Minor,1.22
46,01/10/2025,N,Major,26.78
30,2025-01-12,N,Major,10.76
97,2025-03-07,Y,Minor,6.88
41,2025-01-24,N,Major,6.66
96,03/26/2025,Y,Minor,1.95
1,2025-01-25,Y,Major,1.22
26,2025-01-24,Y,Minor,3.4
85,02/11/2025,N,Major,12.03
54,2025-02-22,Y,Minor,7.64
18,01/01/2025,Y,Major,19.24
28,2025-01-09,Y,Minor,6.46
35,2025-01-09,N,Major,0.98
96,02/26/2025,Y,Major,5.32
35,2025-01-01,Y,Major,0.66
43,01/21/2025,Y,Minor,2.38
82,01/06/2025,N,Minor,10.14
24,2025-02-03,Y,Major,9.47
14,02/01/2025,Y,Major,1.91
9,2025-01-06,Y,Major,3.3
10,01/01/2025,N,Major,5.55
100,2025-01-02,Y,Minor,0.72
39,2025-06-14,N,Minor,29.8
58,01/10/2025,Y,Major,23.2
71,2025-02-09,Y,Major,0.84
82,03/29/2025,Y,Minor,0.8
35,2025-02-09,Y,Minor,2.68
82,2025-01-21,Y,Major,0.36
23,2025-02-11,N,Minor,5.16
4,2025-04-09,N,Major,10.41
98,2025-01-25,N,Minor,8.05
65,2025-01-23,N,Minor,1.21
90,2025-01-05,Y,Minor,3.57
8,01/02/2025,Y,Minor,12.03
58,01/24/2025,Y,Major,4.62
40,01/11/2025,N,Major,4.82
99,2025-02-03,Y,Minor,13.07
90,02/27/2025,N,Minor,4.1
94,2025-01-02,Y,Minor,2.24
53,2025-01-09,N,Major,11.17
6,2025-01-27,Y,Major,3.3
21,04/14/2025,N,Major,1.67
58,2025-02-20,N,Major,8.8
5,2025-03-18,Y,Minor,0.39
79,01/23/2025,N,Minor,4.36
54,2025-01-29,Y,Minor,23.56
16,2025-03-19,Y,Major,0.19
5,2025-01-05,Y,Minor,7.22
48,2025-01-06,Y,Major,3.31
80,2025-03-03,N,Major,3.36
92,01/02/2025,N,Minor,1.45
5,2025-01-24,N,Major,4.75
75,01/08/2025,Y,,7.49
6,2025-03-21,N,Major,6.41
98,01/04/2025,N,Major,3.22
89,2025-02-19,Y,Minor,2.59
59,02/05/2025,Y,Minor,6.37
65,2025-01-17,N,Minor,0.62
92,2025-02-13,Y,Minor,3.25
13,2025-02-05,N,Minor,10.65
45,2025-01-07,Y,Minor,8.64
76,2025-02-11,Y,Minor,0.91
40,2025-01-19,Y,Major,4.37
19,2025-01-04,Y,Minor,1.36
7,2025-01-01,Y,Minor,0.62
11,2025-01-11,N,Major,9.14
42,2025-01-05,Y,Minor,0.47
18,2025-01-29,Y,Major,0.83
9,2025-01-14,Y,Major,15.62
71,2025-03-10,Y,Minor,7.26
5,2025-01-06,Y,Minor,6.23
22,2025-01-18,N,Minor,5.39
91,01/13/2025,N,Minor,2.77
4,2025-01-07,Y,Minor,7.34
21,2025-02-26,N,Major,1.05
33,2025-02-13,N,Major,2.17
93,2025-01-06,Y,Minor,15.0
17,2025-02-05,N,Minor,13.64
5,02/19/2025,N,,1.64
65,02/19/2025,N,Major,0.45
83,2025-01-26,N,Major,0.01
49,2025-02-26,Y,Major,9.06
91,2025-02-02,Y,Major,3.4
27,2025-01-03,N,Minor,3.43
83,2025-01-15,Y,Minor,15.8
67,2025-01-13,Y,Major,3.81
85,2025-01-21,Y,Major,1.46
29,2025-03-09,Y,Minor,8.88
25,05/25/2025,N,Minor,1.11
40,2025-01-09,N,Major,1.49
70,02/13/2025,N,Minor,1.68
90,2025-05-06,N,Minor,1.24
78,2025-01-27,N,Major,6.09
69,2025-02-15,N,Minor,17.0
53,2025-01-01,Y,Minor,6.32
12,2025-01-20,Y,Minor,3.1
100,2025-01-22,N,Major,1.63
89,2025-03-05,N,Major,10.57
86,2025-03-05,Y,Minor,1.26
27,2025-01-31,Y,Minor,1.57
84,2025-01-09,Y,Major,0.62
39,2025-01-09,Y,Minor,1.16
28,2025-01-24,N,Minor,2.39
83,2025-02-25,N,Major,0.52
13,2025-01-06,Y,,9.38
63,2025-01-01,Y,Major,1.59
81,2025-01-06,Y,Minor,4.51
67,2025-02-24,Y,Major,0.0
26,2025-01-29,Y,Major,5.22
64,2025-01-06,Y,Minor,16.43
15,2025-01-18,N,Minor,7.1
30,01/15/2025,N,Minor,0.5
70,2025-07-01,Y,Minor,11.15
53,2025-01-05,N,Major,2.75
10,2025-01-02,Y,Major,4.4
88,2025-01-04,Y,Major,0.29
25,02/07/2025,N,Minor,2.91
85,2025-03-20,Y,Minor,7.77
53,2025-01-13,N,Minor,1.14
5,02/06/2025,Y,Major,0.88
20,2025-01-18,Y,Major,5.48
27,01/24/2025,N,Minor,1.3
71,2025-02-13,N,Minor,5.49
61,2025-02-18,N,Major,3.18
81,2025-01-08,Y,Major,2.15
16,2025-01-08,N,Major,3.51
9,2025-02-04,Y,,21.8
92,2025-01-03,N,Major,1.77
94,2025-06-01,Y,Major,4.97
99,01/10/2025,Y,Major,4.81
6,2025-02-13,N,Minor,5.5
63,2025-01-07,Y,Major,7.24
29,01/27/2025,N,Major,0.96
87,01/03/2025,N,Major,7.81
91,2025-04-20,N,Minor,7.44
85,01/06/2025,Y,Minor,4.0
60,2025-01-05,Y,Minor,3.73
33,2025-02-21,Y,Major,5.15
72,02/02/2025,Y,Minor,7.73
67,01/20/2025,Y,Major,3.54
83,2025-02-18,Y,,4.06
64,2025-01-13,Y,Minor,8.71
44,01/13/2025,N,Minor,0.53
14,01/02/2025,Y,Minor,4.77
24,2025-01-03,N,Major,3.56
75,03/02/2025,Y,Major,17.27
94,2025-03-12,N,Minor,1.28
71,2025-01-08,Y,Major,0.3
57,01/26/2025,N,Major,10.67
70,2025-01-21,Y,Minor,7.89
5,2025-01-17,Y,Major,10.09
56,2025-01-06,Y,Major,3.12
12,2025-01-02,Y,Minor,6.63
91,2025-01-20,N,Minor,2.11
24,2025-01-20,Y,Major,5.93
55,2025-03-08,N,Major,5.3
66,2025-04-09,N,Minor,7.43
95,01/10/2025,Y,Major,12.31
4,2025-01-16,Y,Minor,7.26
64,01/17/2025,Y,Minor,0.15
84,2025-01-12,Y,,1.64
98,01/08/2025,Y,Major,13.09
5,2025-01-10,Y,Major,2.56
65,2025-01-11,Y,Minor,1.4
5,2025-01-31,Y,Major,7.21
81,2025-03-09,Y,Major,2.3
43,2025-01-01,N,,6.79
3,2025-03-09,Y,Major,6.21
8,2025-04-25,N,,3.7
88,2025-01-22,N,Major,18.06
40,02/14/2025,Y,Major,0.3
23,2025-01-24,Y,,6.88
19,01/07/2025,N,Minor,7.26
23,01/08/2025,Y,Minor,7.42
98,2025-01-23,Y,Minor,11.53
73,2025-01-12,N,Major,4.04
25,02/15/2025,N,Minor,4.09
78,01/06/2025,Y,Minor,10.28
80,2025-01-16,Y,Major,9.75
72,2025-01-17,Y,Major,4.34
18,2025-01-03,Y,Major,0.84
54,2025-01-01,Y,Major,10.75
78,01/29/2025,Y,Minor,7.85
96,2025-03-20,N,Major,0.87
91,2025-02-08,Y,Major,5.01
63,03/26/2025,N,Minor,0.9
44,2025-02-08,N,Major,19.53
25,01/26/2025,Y,Major,14.89
42,2025-03-25,N,Major,21.65
5,01/23/2025,N,Major,8.02
5,2025-02-12,Y,Minor,1.83
68,2025-01-23,Y,Major,7.61
41,2025-02-03,N,Minor,2.78
86,2025-01-12,N,Minor,1.66
53,2025-01-10,N,Minor,9.16
68,2025-01-08,N,Major,3.29
59,01/03/2025,N,Minor,7.23
21,2025-03-12,N,Major,5.46
74,2025-01-14,N,Minor,8.07
56,03/06/2025,Y,Major,2.78
73,2025-02-03,N,Minor,0.43
40,2025-01-11,N,Minor,1.14
61,2025-01-05,Y,Minor,9.69
55,2025-01-09,Y,Major,0.45
16,01/31/2025,Y,Minor,0.25
25,02/22/2025,N,Major,4.27
20,2025-03-12,N,,5.28
33,2025-02-01,Y,Minor,2.28
89,01/03/2025,Y,Major,1.74
60,2025-01-10,N,Minor,16.53
33,01/23/2025,Y,Minor,2.22
95,2025-01-07,N,Minor,0.69
53,2025-01-08,Y,Major,21.95
79,01/12/2025,N,Minor,4.86
50,01/03/2025,Y,Major,3.32
16,2025-04-15,Y,Major,8.77
67,2025-01-01,Y,Major,11.49
19,02/23/2025,Y,Major,7.36
48,02/04/2025,N,Minor,3.16
68,03/02/2025,N,Major,2.11
82,02/06/2025,Y,Major,0.32
45,2025-01-27,Y,Major,7.77
87,2025-02-02,Y,Major,9.48
26,01/11/2025,N,Major,5.73
66,2025-01-24,Y,Major,0.97
80,2025-03-11,N,Major,0.75
100,03/23/2025,Y,Major,1.83
31,2025-01-05,Y,Major,0.32
15,01/08/2025,N,Major,4.68
75,2025-01-10,N,,1.98
96,2025-01-26,N,,11.04
74,2025-03-06,Y,Major,1.82
34,02/14/2025,Y,Minor,0.54
53,2025-02-04,Y,Major,0.03
18,2025-01-06,N,Major,6.51
63,2025-01-09,Y,Minor,0.89
10,2025-01-01,N,,2.71
93,2025-01-09,N,Major,0.37
50,2025-01-26,N,Minor,14.07
46,2025-01-16,Y,,0.97
24,2025-01-02,Y,Minor,3.86
75,2025-01-26,N,Major,1.96
32,2025-02-13,N,Minor,4.52
48,2025-02-06,N,Minor,3.19
35,2025-01-22,N,Major,2.35
66,2025-01-19,Y,Minor,3.42
73,2025-04-24,Y,Major,10.68
75,2025-01-15,N,Minor,0.44
21,01/16/2025,Y,,9.24
55,2025-01-13,N,Major,4.99
57,01/15/2025,Y,Minor,1.66
34,2025-01-29,Y,Minor,1.0
31,2025-01-10,N,Minor,1.33
88,01/29/2025,Y,Major,3.95
62,2025-01-01,N,Major,0.12
2,2025-02-13,N,Major,0.41
75,2025-01-28,N,Minor,8.14
10,2025-01-18,Y,Major,5.81
85,02/17/2025,N,Minor,3.79
96,2025-03-05,Y,Minor,10.05
70,01/23/2025,Y,Minor,4.38
26,2025-02-23,N,Minor,0.57
50,2025-01-04,Y,Minor,1.44
75,2025-04-09,N,,8.77
33,01/22/2025,Y,Major,0.39
97,2025-01-21,Y,Minor,8.9
23,2025-01-12,N,Minor,6.45
88,2025-05-11,Y,Minor,0.69
78,2025-01-28,Y,Minor,2.09
31,2025-02-02,Y,Major,6.29
64,2025-02-05,Y,Major,0.48
81,2025-05-30,Y,Minor,2.52
14,2025-01-13,Y,Major,16.18
100,2025-01-29,N,,16.26
90,2025-03-16,Y,Major,2.42
13,2025-02-15,N,Minor,0.38
44,2025-01-21,N,Major,25.6
29,04/02/2025,Y,Minor,4.56
56,2025-01-17,Y,Major,11.01
32,2025-02-01,N,Minor,7.73
28,2025-05-28,N,Minor,3.98
93,2025-04-02,N,Major,2.49
8,01/08/2025,N,Minor,1.3
68,2025-01-01,Y,Major,10.71
37,2025-01-06,Y,Major,10.23
48,2025-01-04,Y,Major,1.33
22,2025-01-15,N,Major,6.56
22,2025-01-02,Y,Minor,5.0
35,01/01/2025,Y,Minor,1.76
75,2025-04-05,N,Major,3.2
81,2025-01-12,Y,,1.9
12,2025-01-01,N,Major,2.5
11,01/15/2025,Y,Major,4.38
45,01/02/2025,Y,Minor,10.33
25,04/19/2025,N,Major,13.43
89,01/10/2025,N,Major,4.52
93,2025-01-18,Y,Minor,2.9
7,2025-01-22,N,Major,1.8
85,2025-01-22,Y,Minor,12.32
69,2025-01-20,Y,Major,2.93
71,01/27/2025,N,Major,0.76
38,2025-02-05,N,Minor,2.55
34,2025-02-14,N,Major,5.4
97,2025-02-13,N,Major,1.18
70,01/16/2025,N,Major,1.12
82,2025-01-17,Y,Major,10.54
98,2025-01-02,N,Major,3.55
87,01/09/2025,Y,Minor,1.16
2,2025-01-22,N,Major,7.35
16,03/30/2025,N,Minor,1.57
23,2025-07-03,Y,Major,1.14
7,2025-01-14,N,Minor,4.46
37,03/03/2025,N,Major,1.51
77,2025-02-10,N,Major,1.06
45,2025-01-25,N,Major,1.71
25,01/13/2025,Y,,0.82
80,2025-01-22,Y,Major,17.26
71,01/08/2025,Y,Major,4.01
58,2025-02-28,N,Major,2.97
70,2025-02-24,Y,Minor,10.15
13,01/28/2025,N,Minor,10.04
50,2025-02-03,Y,Minor,3.71
88,01/22/2025,N,Minor,6.66
14,01/25/2025,Y,Major,0.75
10,2025-01-26,Y,,14.52
33,2025-02-22,Y,Minor,2.08
80,2025-05-08,Y,Minor,5.17
41,2025-01-16,Y,Minor,8.81
34,2025-03-03,Y,Minor,2.3
40,2025-02-11,Y,Minor,5.23
71,2025-01-15,Y,Minor,2.92
7,01/25/2025,Y,Major,1.93
73,01/10/2025,N,Major,6.6
88,01/13/2025,N,Minor,26.39
55,2025-01-08,Y,Minor,2.51
90,2025-01-12,N,Minor,12.05
20,2025-02-02,N,,0.09
12,2025-01-08,Y,Minor,7.38
10,02/20/2025,Y,Major,3.88
11,2025-03-24,Y,Minor,0.53
13,01/20/2025,Y,Minor,4.03
7,2025-01-22,N,Minor,8.33
85,2025-01-15,N,Major,6.6
7,01/26/2025,Y,Minor,0.0
76,2025-01-05,Y,Major,5.4
41,01/02/2025,Y,Major,10.42
69,01/02/2025,Y,Major,1.2
45,2025-03-19,Y,,4.5
38,2025-01-21,Y,Minor,0.46
76,2025-03-21,Y,Major,2.59
22,2025-01-01,Y,Major,2.19
59,2025-01-09,N,Major,9.62
88,01/02/2025,Y,Minor,0.75
59,2025-01-11,N,Major,2.24
61,2025-01-06,N,Major,0.65
25,2025-01-25,Y,Minor,7.7
93,03/01/2025,Y,,3.1
67,2025-01-18,Y,Major,9.55
43,2025-02-18,Y,Minor,1.91
7,2025-04-04,Y,Minor,1.27
46,2025-01-08,N,Major,0.36
61,2025-01-17,Y,,1.38
23,2025-01-21,Y,Minor,7.54
79,2025-03-02,N,Major,16.65
64,2025-01-30,Y,Minor,7.31
72,2025-01-21,Y,Minor,10.44
28,2025-01-03,Y,Minor,6.76
30,03/21/2025,Y,Minor,9.73
61,2025-01-29,Y,Minor,7.19
40,2025-02-19,Y,Minor,2.68
33,2025-03-07,N,Major,4.24
32,2025-01-02,Y,Minor,12.27
27,2025-03-28,Y,Minor,1.22
25,2025-01-06,Y,Major,0.42
56,2025-01-13,Y,Major,0.12
66,2025-01-15,Y,Minor,3.02
64,03/20/2025,N,Major,3.63
71,2025-03-26,Y,Major,1.76
84,2025-01-20,Y,Major,2.4
60,2025-01-12,Y,,8.12
85,01/02/2025,Y,Minor,0.12
15,2025-01-08,Y,Minor,2.74
35,04/26/2025,N,Minor,0.84
31,2025-02-21,N,Minor,6.63
100,2025-02-08,Y,Major,13.28
82,2025-01-08,N,Major,2.7
68,2025-01-25,N,Minor,27.24
79,2025-01-13,N,Minor,17.54
2,2025-01-28,N,Major,2.26
1,01/24/2025,Y,Minor,0.24
80,2025-01-23,N,Minor,0.12
7,02/04/2025,N,Major,4.32
71,2025-02-07,Y,,4.26
18,01/27/2025,N,Major,2.47
15,2025-01-05,N,,5.75
87,2025-02-03,Y,Minor,6.19
41,02/10/2025,N,Major,2.17
88,2025-01-13,N,Minor,1.76
98,2025-02-07,N,Minor,8.4
93,2025-01-15,Y,Minor,2.37
37,2025-02-07,N,Major,0.11
36,2025-05-08,N,Major,1.53
66,2025-01-06,Y,Major,6.86
72,2025-03-16,N,Minor,2.36
65,2025-01-09,N,Major,15.03
68,2025-03-07,Y,Minor,1.26
2,2025-03-05,N,Minor,2.46
22,2025-02-13,Y,Major,0.54
82,2025-01-26,N,Major,8.37
36,02/15/2025,Y,Major,14.53
45,2025-01-01,N,Minor,3.58
84,2025-01-17,Y,Major,29.92
99,02/14/2025,Y,Minor,11.32
87,01/21/2025,N,Minor,2.11
45,01/07/2025,Y,Major,5.71
2,2025-02-12,Y,Minor,1.25
59,2025-01-05,Y,Major,6.18
19,01/13/2025,Y,Major,13.45
14,2025-04-18,N,Minor,2.52
44,2025-01-25,N,Minor,2.61
11,2025-01-07,N,,0.45
57,2025-02-28,Y,Minor,2.86
92,2025-02-08,N,Minor,10.86
46,01/07/2025,Y,Major,2.55
53,2025-01-07,Y,Minor,2.25
81,2025-01-13,Y,Major,1.63
65,2025-01-08,N,Minor,4.01
41,2025-02-03,Y,Minor,10.74
5,2025-01-04,N,Major,3.83
31,2025-01-10,Y,Minor,36.3
25,2025-01-31,Y,Minor,1.38
66,2025-01-11,N,Major,1.37
65,02/10/2025,N,Minor,4.17
52,02/05/2025,Y,Major,7.29
1,01/14/2025,N,Minor,3.18
4,2025-01-11,N,Major,0.2
81,2025-02-09,N,Minor,2.03
18,2025-03-25,Y,Major,3.15
53,2025-02-25,Y,Minor,1.55
42,2025-01-28,Y,Minor,2.28
19,2025-04-03,Y,,3.65
88,2025-01-26,Y,Minor,0.24
65,02/02/2025,N,Major,7.08
56,01/16/2025,Y,Minor,5.26
1,2025-02-16,N,Minor,19.86
27,2025-01-22,Y,Major,2.97
28,01/26/2025,N,Minor,7.96
76,2025-02-14,Y,Major,7.16
72,2025-02-21,Y,Minor,0.92
32,2025-01-06,Y,Major,7.5
99,2025-02-17,N,Minor,2.21
47,2025-01-18,N,Major,7.13
46,2025-01-23,Y,Minor,2.1
61,2025-02-16,Y,Major,27.39
7,01/12/2025,N,Minor,0.42
78,2025-01-24,Y,Minor,0.46
64,2025-01-16,N,Major,2.29
96,2025-04-07,N,Major,6.2
55,01/27/2025,Y,Major,8.59
73,01/20/2025,Y,Minor,0.91
12,2025-02-13,N,Major,9.06
86,01/25/2025,N,Minor,2.03
5,2025-02-18,N,Minor,16.3
97,2025-01-30,N,Minor,1.37
10,2025-03-04,Y,Major,2.23
71,2025-01-24,N,Major,0.43
28,2025-01-31,N,Minor,0.42
25,2025-02-11,N,Major,3.94
54,2025-01-08,N,Major,8.27
37,2025-01-04,Y,Minor,0.63
56,02/02/2025,N,Minor,6.66
22,2025-01-02,N,Minor,13.13
98,2025-01-03,Y,Minor,21.3
40,2025-01-02,N,Minor,2.77
16,2025-01-06,N,Minor,0.37
23,2025-02-24,N,Minor,0.0
91,01/22/2025,N,Minor,6.75
78,2025-01-20,N,Minor,0.54
40,2025-01-19,N,Minor,0.9
70,2025-01-25,Y,Major,22.67
52,01/01/2025,Y,Major,1.31
53,02/12/2025,Y,Minor,1.42
71,2025-01-20,Y,Major,0.37
9,2025-01-02,N,Major,1.33
89,2025-03-25,Y,Minor,8.49
24,2025-01-30,N,Minor,1.71
2,2025-01-06,N,Minor,0.13
76,2025-01-07,N,Minor,2.61
97,01/29/2025,Y,Major,6.72
36,2025-01-06,Y,Minor,0.1
16,2025-01-01,N,Minor,2.55
73,2025-01-10,Y,Minor,4.17
79,01/01/2025,Y,Major,6.22
